code,lat,lng,population,x,y
25971,37.4925,-80.9796,1072,1564593.5586743257,4218053.325213706
25972,38.0446,-80.7229,352,1579204.0116376248,4282641.071714886
25976,37.878,-80.8521,2035,1570267.9906392847,4262537.601611952
25977,37.8101,-80.9231,62,1564984.8565336103,4254136.482799219
25978,37.6286,-80.9446,609,1565727.868275473,4233640.669773074
25979,37.5303,-80.9463,744,1567005.3229126784,4222654.683920733
25981,38.0576,-80.7068,738,1580429.5026147459,4284281.861566593
25984,37.9685,-80.6696,1650,1585048.8469801734,4274783.636394378
25985,37.7599,-80.8716,384,1570280.030111225,4249135.716486959
25986,37.8798,-80.8034,362,1574547.3616446324,4263308.740545688
25989,37.6929,-81.0729,319,1553419.4136034101,4239336.569899434
26003,40.1027,-80.6476,40591,1554173.42493305,4512980.346073177
26030,40.2259,-80.6513,553,1551918.6153704568,4526660.976589451
26031,40.0181,-80.7342,1790,1548083.632735314,4502513.717884163
26032,40.2107,-80.5503,994,1560784.6925028681,4526192.217648457
26033,39.8227,-80.5669,2597,1565496.230616889,4482758.314085351
26034,40.5981,-80.5584,4451,1553920.8941400498,4569248.024107611
26035,40.3484,-80.5493,2295,1558680.0877067354,4541544.800177141
26036,39.9783,-80.5508,437,1564424.0206379122,4500292.610948642
26037,40.3296,-80.585,6365,1555935.785180403,4539016.154748399
26038,39.9597,-80.7323,2793,1549155.7039232193,4496029.9145987285
26039,39.8531,-80.6661,847,1556498.003019033,4484947.091372423
26040,39.9881,-80.7315,1767,1548782.1967779456,4499203.675610182
26041,39.9148,-80.731,15147,1549965.625484794,4491042.84115896
26047,40.5228,-80.5901,5718,1552429.792875403,4560475.048582663
26050,40.614,-80.6011,1334,1550042.3131272523,4570499.327747705
26055,39.7207,-80.7618,1516,1550327.3523156552,4469047.208521288
26056,40.5315,-80.5801,309,1553141.0872190627,4561565.686104832
26058,40.1856,-80.6745,59,1550570.8904702852,4521891.626962176
26059,40.0699,-80.5953,3164,1559165.586166553,4509958.56547282
26060,40.0946,-80.5551,1616,1562215.6198650799,4513198.6900081765
26062,40.4137,-80.5683,21116,1556021.6816500393,4548587.627154632
26070,40.2548,-80.5961,7820,1556174.7433320086,4530548.599846027
26074,40.1698,-80.5958,1324,1557545.1610962825,4521082.683255996
26075,40.1927,-80.6659,495,1551194.0769033635,4522786.244201094
26101,39.2644,-81.5354,28337,1490330.816447954,4409293.130980644
26104,39.2804,-81.4936,16763,1493721.1115339198,4411541.226769961
26105,39.3251,-81.5411,12247,1488969.0060167694,4415991.939557044
26133,39.1314,-81.6923,1395,1478616.1673917011,4392745.3030600995
26134,39.3795,-81.2584,749,1512632.4548981427,4425235.730814303
26136,38.9719,-81.136,426,1529245.1152126195,4381216.230911252
26137,38.9854,-81.0721,811,1534604.7364762314,4383457.583242143
26138,39.0338,-81.1775,134,1524725.6615523696,4387638.599596926
26141,38.9378,-81.2369,392,1520964.4711184886,4376261.043334969
26142,39.2126,-81.4799,2455,1495881.424866682,4404140.606329555
26143,39.0566,-81.3989,4037,1505154.4150238764,4387666.646479208
26146,39.4961,-81.0572,1100,1528285.1569528794,4440543.131738844
26147,38.9324,-81.0763,1711,1535023.7953469243,4377501.744048084
26148,39.0806,-81.1776,158,1524029.0077342046,4392853.040745671
26149,39.4942,-80.9076,2140,1541229.3062395807,4442080.266665511
26150,39.1897,-81.5139,5811,1493262.3078950527,4401210.139250536
26151,38.8286,-81.1322,467,1531683.676251335,4365288.044305547
26152,39.0054,-81.2062,129,1522647.18275203,4384145.105628355
26155,39.6588,-80.8565,8095,1543126.5136053122,4461024.801142377
26159,39.6044,-80.9265,2598,1537924.873866192,4454137.730646644
26160,38.9741,-81.428,900,1503811.3974887177,4378147.233662666
26161,39.1741,-81.2406,374,1517188.09144672,4402552.039681792
26162,39.5798,-80.7762,39,1551258.9776445301,4453174.443923563
26164,38.9468,-81.7524,7674,1475977.866556535,4371524.158680474
26167,39.5836,-80.7516,738,1553321.7726693312,4453891.077939611
26169,39.0798,-81.5713,772,1489848.2090929635,4388328.774090472
26170,39.386,-81.1725,6296,1519964.0628728243,4426943.2817074815
26175,39.5584,-80.9818,3077,1533853.7686770211,4448363.729075155
26178,39.0671,-81.062,402,1534270.932911062,4392680.284887362
26180,39.1821,-81.3866,2199,1504409.599425354,4401788.746287432
26181,39.2068,-81.6577,5938,1480553.9673072603,4401524.4785714
26184,39.3157,-81.3819,2237,1502880.6748867293,4416727.009615783
26187,39.3824,-81.4566,6209,1495453.6074310103,4423318.338506964
26201,38.9755,-80.2407,19008,1607106.0294415795,4392314.6454206025
26202,38.2447,-80.635,568,1583935.741496801,4306006.350745229
26203,38.5419,-80.5742,341,1584747.5785581938,4339883.437597709
26205,38.3254,-80.6444,3337,1581887.0529143545,4314895.460893104
26206,38.4133,-80.5358,2623,1590084.0943643649,4326002.461575765
26208,38.3871,-80.5907,850,1585665.6603037296,4322419.940855231
26209,38.4133,-80.0068,203,1636518.7153991573,4332520.439490866
26210,38.8993,-80.2269,95,1609518.344033819,4383987.417990106
26215,38.7133,-80.388,132,1598387.7602874557,4361257.949739739
26217,38.5755,-80.432,286,1596682.9568237308,4345351.572395819
26218,38.8993,-80.2269,2680,1609518.344033819,4383987.417990106
26222,38.6526,-80.3837,477,1599710.7221690628,4354540.412554704
26224,38.7713,-80.1382,176,1619293.6689088244,4370814.452624529
26228,38.7618,-80.3727,110,1598966.3432506558,4366854.444829748
26230,38.6551,-80.2117,90,1614715.6909694448,4356937.604779504
26234,38.7811,-80.3163,1122,1603587.994006172,4369699.508172914
26236,38.754,-80.2365,48,1610983.6152682474,4367662.160453904
26237,38.8564,-80.158,574,1616208.1316350899,4380059.763113556
26238,39.0784,-80.1354,796,1614622.5526308664,4405102.4002207685
26241,38.9253,-79.8471,13931,1642198.2046856517,4391674.014877914
26250,39.0244,-79.9495,5448,1631663.0289873104,4401423.433485172
26253,38.828,-79.8651,3229,1642219.6729313333,4380588.696559433
26254,38.9087,-79.7098,346,1654438.677724173,4391588.461369742
26257,38.9144,-79.9767,701,1631081.4994751192,4388808.2228599265
26259,38.7987,-79.8962,316,1639982.5991352191,4376923.154641917
26260,39.0882,-79.4563,1261,1673503.0979921883,4414930.360669103
26261,38.223,-80.5445,2300,1592228.0695968473,4304670.2590207225
26263,38.9489,-79.4376,405,1677490.2812514433,4399633.332249762
26264,38.5457,-79.8251,540,1650320.1629840615,4349600.451594322
26266,38.4185,-80.4965,239,1593453.156387626,4327056.999027936
26267,38.9243,-80.0904,556,1621013.8993203025,4388479.173431169
26268,38.7534,-79.8147,41,1647839.9794536822,4372910.084118945
26269,39.0821,-79.6453,1001,1657171.1581301538,4411771.544419298
26270,38.9234,-79.5246,666,1670337.8029869266,4395641.885405014
26271,39.0748,-79.6303,239,1658597.5041305786,4411152.456477249
26273,38.6784,-79.9775,1964,1634827.5274146143,4362469.801625882
26275,38.9784,-79.9494,609,1632420.3560544965,4396293.573597342
26276,39.0299,-79.7754,398,1646721.451814434,4404263.624242264
26278,38.8765,-79.9831,600,1631137.5182488768,4384499.372076837
26280,38.7325,-79.9786,1490,1633858.3598645881,4368491.714033858
26282,38.5517,-80.1224,146,1624172.7739628304,4346513.596331551
26283,39.0964,-79.7896,1655,1644388.3484160888,4411499.22783374
26285,38.9318,-79.9656,492,1631766.5256832428,4390889.846483138
26287,39.096,-79.6787,2924,1654035.4088492708,4412888.101216889
26288,38.4832,-80.4476,3439,1596745.1170193225,4334866.63655769
26289,39.1179,-79.5637,57,1663664.8653525233,4416831.221973266
26291,38.388,-79.9906,174,1638346.2656259295,4329901.25291212
26292,39.1505,-79.503,806,1668389.4421992777,4421265.64134032
26293,38.7718,-79.9253,540,1637878.6687118253,4373551.8503174465
26294,38.5315,-80.0343,537,1632214.8961642333,4345363.566071554
26296,38.7516,-79.5819,123,1668211.7490038888,4375720.053633065
26298,38.4865,-80.3006,67,1609582.5871004,4337031.644132388
26301,39.2874,-80.3419,28586,1593366.4740457074,4425843.016375974
26320,39.4506,-80.8701,719,1545130.9799587708,4437663.413301738
26321,39.0425,-80.6882,332,1567129.59960827,4394336.198505806
26323,39.2587,-80.2875,371,1598536.862542996,4423314.908111594
26325,39.0864,-80.8837,255,1549472.1716598484,4396911.98922086
26327,39.1365,-80.9337,56,1544375.6501647506,4401909.390217546
26330,39.2954,-80.2427,15887,1601833.6685807887,4427962.4544878565
26335,38.7775,-80.657,1100,1573903.4573025655,4365163.458048488
26337,39.2325,-81.1554,1006,1523715.3759084395,4410035.436235274
26338,39.0893,-80.5915,638,1574813.2887833773,4400714.501515039
26339,39.4125,-80.6352,206,1566018.717251997,4436216.609643761
26342,39.0301,-80.8498,464,1553268.5651033337,4391035.486466626
26343,38.872,-80.4368,538,1591652.1956205997,4378360.8366276985
26346,39.2969,-81.0621,675,1530841.026694077,4418289.172365534
26347,39.2665,-80.132,2353,1611890.874612199,4426121.442790675
26348,39.4693,-80.5258,206,1574587.9636130668,4443870.654626047
26349,39.2318,-80.122,181,1613317.4821844643,4422377.357149771
26351,38.9409,-80.8313,4264,1556226.1764179585,4381310.1190124005
26354,39.3414,-80.0285,10421,1619643.8552206764,4435776.729334049
26361,39.3687,-80.3179,204,1594153.0220001726,4435203.292603606
26362,39.1453,-81.0341,2919,1535529.804878164,4401719.25595862
26366,39.3812,-80.3359,85,1592396.6999344826,4436374.669740075
26369,39.3312,-80.3325,596,1593485.4873150007,4430842.223584879
26372,38.9726,-80.3656,702,1596279.1165030028,4390450.2964963475
26374,39.4464,-79.8822,1464,1630580.5240870945,4449347.252742786
26376,38.7763,-80.4567,467,1591406.2142060334,4367446.14074413
26377,39.5416,-80.6437,584,1563279.5611796826,4450503.30033766
26378,39.11,-80.4311,4246,1588425.6865513155,4404969.137612454
26384,38.9573,-80.73,396,1564795.7907593586,4384339.094394376
26385,39.1725,-80.3777,3380,1592079.2734725338,4412591.848521699
26386,39.3781,-80.3676,1973,1589703.2261377575,4435638.520336518
26404,39.3518,-80.3187,222,1594352.7027390716,4433309.251810896
26405,39.2234,-79.9017,1155,1632562.8503734048,4424228.1919027055
26408,39.2107,-80.2899,2745,1599092.4209806502,4417933.188352579
26410,39.4027,-79.828,983,1635991.1705804379,4445169.196259128
26411,39.1899,-80.7076,703,1563183.8918181076,4410536.128734833
26412,38.8712,-80.5937,569,1577987.5024544923,4376370.896677956
26415,39.2791,-81.0019,3598,1536320.6271868031,4417005.369038409
26416,39.1613,-80.0492,7026,1620774.185869624,4415430.782772678
26419,39.5755,-80.6667,761,1560768.7219699533,4454004.842175075
26421,39.19,-80.9347,232,1543483.8375419984,4407860.562976373
26422,39.2884,-80.4348,332,1585302.0274595714,4424814.068229107
26424,39.2687,-80.1629,199,1609177.067576744,4425979.925779713
26425,39.313,-79.7049,994,1648141.8021309373,4436754.549824892
26426,39.2829,-80.559,6849,1574628.155575037,4422689.938033747
26430,38.914,-80.7498,396,1563731.0585266212,4379276.25499533
26431,39.3888,-80.2834,5759,1596817.68434844,4437871.044494832
26435,39.2668,-80.0934,87,1615231.9616974532,4426639.490329209
26436,39.2893,-80.7343,165,1559343.8816870921,4421297.255276088
26437,39.5134,-80.5582,419,1571099.096628067,4448392.95335431
26438,39.3465,-80.3206,244,1594272.5420401366,4432694.892193045
26440,39.3329,-79.9096,1243,1630079.5026050536,4436339.571451862
26443,39.0839,-80.7549,229,1560699.6532501937,4398156.285131103
26444,39.3625,-79.7478,3228,1643600.4090288794,4441719.896055919
26447,38.8507,-80.4802,1174,1588199.8219592778,4375457.3578253705
26448,39.4117,-80.4865,1154,1578888.6274055187,4437928.265647583
26451,39.1996,-80.4026,449,1589491.5504663996,4415307.96778416
26452,39.0411,-80.4737,9861,1585801.2132214725,4396767.33842969
26456,39.2762,-80.7911,3134,1554624.2636708412,4419161.395054709
26463,39.4351,-80.3534,412,1590026.5820080256,4442167.841641255
26501,39.6099,-79.9831,19200,1619174.3154108804,4466291.011324706
26505,39.6505,-79.944,39057,1621876.6696069862,4471315.557300175
26506,39.6453,-79.9627,1328,1620350.6378357315,4470497.451922969
26508,39.5953,-79.9229,36907,1624607.0864831314,4465430.253100988
26519,39.5701,-79.6358,1825,1649800.7003271854,4466329.005741654
26520,39.4951,-79.8151,791,1635573.2522889348,4455639.5679196
26521,39.7142,-80.2265,242,1596502.8643799094,4474853.575715753
26524,39.5423,-79.8006,172,1636040.4154895234,4461089.890413241
26525,39.6454,-79.6159,8542,1650244.2857786568,4474986.7685808595
26534,39.6459,-79.9873,868,1618220.4292010588,4470251.355908492
26537,39.4819,-79.7063,5498,1645195.1539841166,4455574.296334766
26541,39.6884,-79.9801,3337,1618141.5327550273,4475081.2145356955
26542,39.5731,-79.7906,2439,1636390.3252709396,4464653.47253556
26543,39.6587,-80.0076,122,1616260.6188119461,4471420.597701459
26544,39.5785,-80.093,135,1610208.33956579,4461399.377827806
26546,39.6746,-80.035,114,1613638.9592283594,4472845.873490667
26547,39.5127,-79.812,2626,1635548.4935790023,4457642.162940025
26554,39.4941,-80.2213,42133,1600498.4452210823,4450382.310163745
26559,39.5052,-80.1725,1369,1604534.4892901082,4452229.15528715
26560,39.544,-80.1423,165,1606514.3155785871,4456933.25370854
26562,39.6511,-80.4161,621,1581184.1677864732,4465474.224348613
26563,39.4782,-80.272,380,1596373.7960612318,4447979.26068339
26568,39.4209,-80.2779,467,1596780.5487742913,4441517.981872558
26570,39.6103,-80.2529,3278,1595902.6492318683,4462942.892627181
26571,39.5029,-80.2566,1800,1597308.208863439,4450924.111247681
26572,39.4798,-80.3098,422,1593082.542076326,4447689.314314894
26574,39.5587,-80.1805,672,1602979.56787223,4458093.585668692
26575,39.6917,-80.4746,574,1575502.0402834006,4469282.923201984
26576,39.4877,-80.2666,601,1596688.1405576565,4449105.371863241
26581,39.6592,-80.5695,822,1567840.7834536321,4464505.962661481
26582,39.522,-80.3552,4597,1588489.0313140978,4451833.011059191
26585,39.6078,-80.4168,523,1581811.0670048406,4460639.363362917
26586,39.5191,-80.0897,88,1611459.7438989102,4454818.378352489
26587,39.5225,-80.2957,290,1593617.9743178645,4452624.016656838
26588,39.5568,-80.1417,2758,1606358.6618382065,4458367.817767567
26590,39.6735,-80.3183,702,1589252.288052161,4469176.380397229
26591,39.4522,-80.2905,1320,1595191.0480995679,4444851.325009489
26601,38.6541,-80.676,4220,1574125.561762239,4351176.359568497
26610,38.4914,-80.7459,1095,1570470.878877273,4332201.785170569
26611,38.8451,-80.8323,214,1557585.1276601576,4370618.342197213
26615,38.8376,-80.7295,165,1566662.1237081538,4370999.693222402
26617,38.489,-80.8257,231,1563512.9842890366,4330991.782477514
26619,38.7358,-80.7324,558,1567955.47807711,4359614.759882651
26621,38.7232,-80.6498,694,1575361.8021309907,4359194.796992079
26623,38.6305,-80.8589,1048,1558487.3059247548,4346379.196854771
26624,38.6862,-80.7863,2507,1563997.116958701,4353445.375366131
26627,38.7621,-80.6406,368,1575570.5564531102,4363642.595777459
26629,38.579,-80.7068,407,1572571.4825332372,4342434.766782437
26631,38.7909,-80.5887,217,1579659.038163125,4367477.135241182
26636,38.7393,-80.9429,363,1549521.4036407818,4357525.729790406
26638,38.7617,-81.0045,222,1543810.8645479362,4359305.733750412
26651,38.3009,-80.8353,8774,1565480.254912529,4309902.767472567
26656,38.2491,-81.1566,474,1537997.6754332809,4300406.163744805
26660,38.3368,-80.7145,330,1575556.2046278391,4315332.6056779
26662,38.2624,-80.7446,658,1574029.36077626,4306678.010148259
26667,38.3184,-80.8342,95,1565316.074940783,4311867.310557332
26671,38.3184,-80.8342,309,1565316.074940783,4311867.310557332
26676,38.1558,-80.6827,409,1581078.906270672,4295521.859879784
26678,38.1821,-80.9108,1203,1560601.990551432,4295770.571290227
26679,38.1653,-80.7976,1753,1570817.6644591836,4295222.723339588
26680,38.1107,-80.877,441,1564634.0211884063,4288201.985039447
26681,38.209,-80.6953,1860,1579168.9137604302,4301306.288668093
26684,38.1637,-80.8643,179,1564968.116325505,4294261.559323719
26690,38.2255,-81.1273,468,1540916.3546331753,4298109.675517667
26691,38.4045,-80.6667,468,1578730.3321390904,4323451.74347731
26704,39.2998,-78.5931,5532,1744754.1053138631,4450338.537797133
26705,39.3181,-79.5764,959,1659190.3406210893,4438998.984137518
26707,39.2729,-79.3645,226,1678327.2504043842,4436756.026856578
26710,39.3376,-78.9181,1967,1715898.1282412577,4450024.479729996
26711,39.2802,-78.4644,2527,1756276.7530676252,4449975.386253706
26714,39.1945,-78.6042,565,1745700.631626501,4438426.531159158
26716,39.2925,-79.5109,656,1665299.906079347,4437003.7246842785
26717,39.3631,-79.1539,1063,1695019.9163774147,4449648.534966421
26719,39.497,-78.7743,2375,1725496.8614241562,4469806.962793509
26720,39.2803,-79.3296,186,1681226.6874937587,4438047.110898646
26722,39.5029,-78.6272,702,1738108.5609872828,4472527.720813696
26726,39.4527,-78.8926,13137,1716058.9437628263,4463221.212008551
26731,39.1642,-79.0433,253,1708091.743165023,4428955.595304374
26739,39.2652,-79.2255,749,1690515.3643447412,4437758.00751181
26743,39.3612,-79.0452,1436,1704468.7295105695,4450914.589164377
26750,39.4799,-79.0489,726,1702058.5394084721,4464108.981730526
26753,39.5636,-78.7887,5991,1723053.6796246513,4477038.380017824
26755,39.1847,-78.727,571,1735208.9070879791,4435609.578172596
26757,39.3424,-78.7481,6218,1730545.5710302386,4452918.117143404
26761,39.2849,-78.6995,637,1735794.4238883485,4447179.407600698
26763,39.463,-78.695,1577,1732968.6835899488,4467121.33725852
26764,39.4456,-79.5464,4085,1659630.8143575492,4453614.823162133
26767,39.6133,-78.775,644,1723340.8912246763,4482775.3092859
26801,39.0656,-78.7748,1304,1733183.3871201638,4421647.43049034
26802,38.6357,-79.2096,937,1702737.2631187742,4367711.113513677
26804,38.623,-79.5367,480,1674309.9143806836,4361958.145866178
26807,38.64,-79.3538,2426,1690038.108996993,4366266.383869961
26808,39.2225,-78.4425,814,1759235.7176287135,4443845.375807808
26810,38.9812,-78.7448,372,1737302.0394679888,4412642.010118015
26812,38.8744,-78.8814,1791,1727283.2378211701,4398825.029607799
26814,38.744,-79.4359,407,1681099.421519404,4376788.215948728
26815,38.489,-79.3593,581,1692107.1513600377,4349336.3523652805
26817,39.3604,-78.3917,403,1761106.0213171523,4459967.926560361
26818,39.075,-79.0342,986,1710444.8216637953,4419123.85345739
26823,39.1362,-78.4845,150,1757164.4992886959,4433611.424581729
26833,39.0712,-79.1937,2253,1696634.3911330153,4416537.125357212
